Linux 3.10.0-1127.19.1.el7.x86_64 (localhost.localdomain) 	05/09/2023 	_x86_64_	(4 CPU)

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601099     0     10201         0  100.00    0.00    0.00  100.00     2     40.00      0.00 3851748 2988644  37.32      0.00      4.00      0.00  game
 1683601099     0         0     10201    0.00    1.00    0.00    1.00     2      0.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__game
 1683601099     0         0     10205    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988644  37.32      0.00      4.00      0.00  |__log_f
 1683601099     0         0     10206    0.00    0.00    0.00    0.00     2     20.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__timer
 1683601099     0         0     10207    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__net
 1683601099     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__connector
 1683601099     0         0     10209   27.00    0.00    0.00   27.00     3      5.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__0-M
 1683601099     0         0     10210   23.00    0.00    0.00   23.00     0      5.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__1-B
 1683601099     0         0     10211   24.00    0.00    0.00   24.00     2      5.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__2-B
 1683601099     0         0     10212   22.00    0.00    0.00   22.00     1      5.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__3-B
 1683601099     0         0     10238    4.00    0.00    0.00    4.00     2      0.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601100     0     10201         0   88.00    0.00    0.00   88.00     3     43.00      0.00 3851748 2988544  37.31      0.00      0.00      0.00  game
 1683601100     0         0     10201    0.00    1.00    0.00    1.00     3      0.00      0.00 3851748 2988544  37.31      0.00      0.00      0.00  |__game
 1683601100     0         0     10205    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988544  37.31      0.00      0.00      0.00  |__log_f
 1683601100     0         0     10206    0.00    0.00    0.00    0.00     0     17.00      0.00 3851748 2988544  37.31      0.00      0.00      0.00  |__timer
 1683601100     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988544  37.31      0.00      0.00      0.00  |__net
 1683601100     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988544  37.31      0.00      0.00      0.00  |__connector
 1683601100     0         0     10209   23.00    0.00    0.00   23.00     2     10.00      0.00 3851748 2988544  37.31      0.00      0.00      0.00  |__0-M
 1683601100     0         0     10210   20.00    0.00    0.00   20.00     2      5.00      0.00 3851748 2988544  37.31      0.00      0.00      0.00  |__1-B
 1683601100     0         0     10211   21.00    0.00    0.00   21.00     0      5.00      0.00 3851748 2988544  37.31      0.00      0.00      0.00  |__2-B
 1683601100     0         0     10212   19.00    0.00    0.00   19.00     1      5.00      0.00 3851748 2988544  37.31      0.00      0.00      0.00  |__3-B
 1683601100     0         0     10238    3.00    0.00    0.00    3.00     2      1.00      0.00 3851748 2988544  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601101     0     10201         0   95.00    0.00    0.00   95.00     0     39.00      0.00 3851748 2988484  37.31      0.00      4.00      0.00  game
 1683601101     0         0     10201    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988484  37.31      0.00      0.00      0.00  |__game
 1683601101     0         0     10205    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988484  37.31      0.00      4.00      0.00  |__log_f
 1683601101     0         0     10206    0.00    0.00    0.00    0.00     1     19.00      0.00 3851748 2988484  37.31      0.00      0.00      0.00  |__timer
 1683601101     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988484  37.31      0.00      0.00      0.00  |__net
 1683601101     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988484  37.31      0.00      0.00      0.00  |__connector
 1683601101     0         0     10209   20.00    0.00    0.00   20.00     2      5.00      0.00 3851748 2988484  37.31      0.00      0.00      0.00  |__0-M
 1683601101     0         0     10210   26.00    0.00    0.00   26.00     0      5.00      0.00 3851748 2988484  37.31      0.00      0.00      0.00  |__1-B
 1683601101     0         0     10211   22.00    0.00    0.00   22.00     3      5.00      0.00 3851748 2988484  37.31      0.00      0.00      0.00  |__2-B
 1683601101     0         0     10212   24.00    0.00    0.00   24.00     1      5.00      0.00 3851748 2988484  37.31      0.00      0.00      0.00  |__3-B
 1683601101     0         0     10238    3.00    0.00    0.00    3.00     1      0.00      0.00 3851748 2988484  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601102     0     10201         0   96.00    1.00    0.00   97.00     2    298.00      0.00 3851748 2989480  37.33      0.00      4.00      0.00  game
 1683601102     0         0     10201    0.00    1.00    0.00    1.00     2      0.00      0.00 3851748 2989480  37.33      0.00      0.00      0.00  |__game
 1683601102     0         0     10205    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2989480  37.33      0.00      4.00      0.00  |__log_f
 1683601102     0         0     10206    0.00    0.00    0.00    0.00     3     17.00      0.00 3851748 2989480  37.33      0.00      0.00      0.00  |__timer
 1683601102     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2989480  37.33      0.00      0.00      0.00  |__net
 1683601102     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2989480  37.33      0.00      0.00      0.00  |__connector
 1683601102     0         0     10209   17.00    0.00    0.00   17.00     1    266.00      0.00 3851748 2989480  37.33      0.00      0.00      0.00  |__0-M
 1683601102     0         0     10210   24.00    0.00    0.00   24.00     0      5.00      0.00 3851748 2989480  37.33      0.00      0.00      0.00  |__1-B
 1683601102     0         0     10211   24.00    0.00    0.00   24.00     3      5.00      0.00 3851748 2989480  37.33      0.00      0.00      0.00  |__2-B
 1683601102     0         0     10212   26.00    0.00    0.00   26.00     1      5.00      0.00 3851748 2989480  37.33      0.00      0.00      0.00  |__3-B
 1683601102     0         0     10238    3.00    0.00    0.00    3.00     3      0.00      0.00 3851748 2989480  37.33      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601103     0     10201         0   91.00    1.00    0.00   92.00     3     39.00      0.00 3851748 2989380  37.33      0.00      0.00      0.00  game
 1683601103     0         0     10201    0.00    1.00    0.00    1.00     3      0.00      0.00 3851748 2989380  37.33      0.00      0.00      0.00  |__game
 1683601103     0         0     10205    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2989380  37.33      0.00      0.00      0.00  |__log_f
 1683601103     0         0     10206    0.00    0.00    0.00    0.00     2     20.00      0.00 3851748 2989380  37.33      0.00      0.00      0.00  |__timer
 1683601103     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2989380  37.33      0.00      0.00      0.00  |__net
 1683601103     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2989380  37.33      0.00      0.00      0.00  |__connector
 1683601103     0         0     10209   17.00    0.00    0.00   17.00     1      4.00      0.00 3851748 2989380  37.33      0.00      0.00      0.00  |__0-M
 1683601103     0         0     10210   20.00    0.00    0.00   20.00     0      5.00      0.00 3851748 2989380  37.33      0.00      0.00      0.00  |__1-B
 1683601103     0         0     10211   26.00    0.00    0.00   26.00     0      5.00      0.00 3851748 2989380  37.33      0.00      0.00      0.00  |__2-B
 1683601103     0         0     10212   24.00    0.00    0.00   24.00     3      5.00      0.00 3851748 2989380  37.33      0.00      0.00      0.00  |__3-B
 1683601103     0         0     10238    3.00    0.00    0.00    3.00     2      0.00      0.00 3851748 2989380  37.33      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601104     0     10201         0   92.00    0.00    0.00   92.00     3     50.00      0.00 3851748 2989304  37.32      0.00      4.00      0.00  game
 1683601104     0         0     10201    0.00    1.00    0.00    1.00     3      0.00      0.00 3851748 2989304  37.32      0.00      0.00      0.00  |__game
 1683601104     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2989304  37.32      0.00      4.00      0.00  |__log_f
 1683601104     0         0     10206    0.00    0.00    0.00    0.00     2     18.00      0.00 3851748 2989304  37.32      0.00      0.00      0.00  |__timer
 1683601104     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2989304  37.32      0.00      0.00      0.00  |__net
 1683601104     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2989304  37.32      0.00      0.00      0.00  |__connector
 1683601104     0         0     10209   21.00    0.00    0.00   21.00     1     15.00      0.00 3851748 2989304  37.32      0.00      0.00      0.00  |__0-M
 1683601104     0         0     10210   21.00    0.00    0.00   21.00     0      5.00      0.00 3851748 2989304  37.32      0.00      0.00      0.00  |__1-B
 1683601104     0         0     10211   23.00    0.00    0.00   23.00     0      5.00      0.00 3851748 2989304  37.32      0.00      0.00      0.00  |__2-B
 1683601104     0         0     10212   21.00    0.00    0.00   21.00     1      5.00      0.00 3851748 2989304  37.32      0.00      0.00      0.00  |__3-B
 1683601104     0         0     10238    4.00    0.00    0.00    4.00     2      2.00      0.00 3851748 2989304  37.32      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601105     0     10201         0   89.00    0.00    0.00   89.00     3     40.00      0.00 3851748 2989476  37.33      0.00      4.00      0.00  game
 1683601105     0         0     10201    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2989476  37.33      0.00      0.00      0.00  |__game
 1683601105     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2989476  37.33      0.00      4.00      0.00  |__log_f
 1683601105     0         0     10206    1.00    1.00    0.00    2.00     1     20.00      0.00 3851748 2989476  37.33      0.00      0.00      0.00  |__timer
 1683601105     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2989476  37.33      0.00      0.00      0.00  |__net
 1683601105     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2989476  37.33      0.00      0.00      0.00  |__connector
 1683601105     0         0     10209   17.00    0.00    0.00   17.00     2      5.00      0.00 3851748 2989476  37.33      0.00      0.00      0.00  |__0-M
 1683601105     0         0     10210   26.00    0.00    0.00   26.00     2      5.00      0.00 3851748 2989476  37.33      0.00      0.00      0.00  |__1-B
 1683601105     0         0     10211   23.00    0.00    0.00   23.00     0      5.00      0.00 3851748 2989476  37.33      0.00      0.00      0.00  |__2-B
 1683601105     0         0     10212   20.00    0.00    0.00   20.00     3      5.00      0.00 3851748 2989476  37.33      0.00      0.00      0.00  |__3-B
 1683601105     0         0     10238    3.00    0.00    0.00    3.00     1      0.00      0.00 3851748 2989476  37.33      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601106     0     10201         0  104.00    0.00    0.00  104.00     1     62.00      0.00 3851748 2989424  37.33      0.00      4.00      0.00  game
 1683601106     0         0     10201    0.00    1.00    0.00    1.00     1      0.00      0.00 3851748 2989424  37.33      0.00      0.00      0.00  |__game
 1683601106     0         0     10205    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2989424  37.33      0.00      4.00      0.00  |__log_f
 1683601106     0         0     10206    0.00    0.00    0.00    0.00     3     18.00      0.00 3851748 2989424  37.33      0.00      0.00      0.00  |__timer
 1683601106     0         0     10207    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2989424  37.33      0.00      0.00      0.00  |__net
 1683601106     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2989424  37.33      0.00      0.00      0.00  |__connector
 1683601106     0         0     10209   28.00    0.00    0.00   28.00     0     24.00      0.00 3851748 2989424  37.33      0.00      0.00      0.00  |__0-M
 1683601106     0         0     10210   24.00    0.00    0.00   24.00     2      5.00      0.00 3851748 2989424  37.33      0.00      0.00      0.00  |__1-B
 1683601106     0         0     10211   21.00    0.00    0.00   21.00     2      5.00      0.00 3851748 2989424  37.33      0.00      0.00      0.00  |__2-B
 1683601106     0         0     10212   27.00    0.00    0.00   27.00     1      5.00      0.00 3851748 2989424  37.33      0.00      0.00      0.00  |__3-B
 1683601106     0         0     10238    5.00    0.00    0.00    5.00     3      5.00      0.00 3851748 2989424  37.33      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601107     0     10201         0  101.00    0.00    0.00  101.00     1     41.00      0.00 3851748 2989080  37.32      0.00      8.00      0.00  game
 1683601107     0         0     10201    1.00    0.00    0.00    1.00     1      0.00      0.00 3851748 2989080  37.32      0.00      0.00      0.00  |__game
 1683601107     0         0     10205    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2989080  37.32      0.00      8.00      0.00  |__log_f
 1683601107     0         0     10206    0.00    0.00    0.00    0.00     3     20.00      0.00 3851748 2989080  37.32      0.00      0.00      0.00  |__timer
 1683601107     0         0     10207    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2989080  37.32      0.00      0.00      0.00  |__net
 1683601107     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2989080  37.32      0.00      0.00      0.00  |__connector
 1683601107     0         0     10209   20.00    0.00    0.00   20.00     0      5.00      0.00 3851748 2989080  37.32      0.00      0.00      0.00  |__0-M
 1683601107     0         0     10210   24.00    0.00    0.00   24.00     2      5.00      0.00 3851748 2989080  37.32      0.00      0.00      0.00  |__1-B
 1683601107     0         0     10211   25.00    0.00    0.00   25.00     2      5.00      0.00 3851748 2989080  37.32      0.00      0.00      0.00  |__2-B
 1683601107     0         0     10212   26.00    0.00    0.00   26.00     1      5.00      0.00 3851748 2989080  37.32      0.00      0.00      0.00  |__3-B
 1683601107     0         0     10238    4.00    0.00    0.00    4.00     3      1.00      0.00 3851748 2989080  37.32      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601108     0     10201         0   88.00    0.00    0.00   88.00     3     38.00      0.00 3851748 2989004  37.32      0.00      0.00      0.00  game
 1683601108     0         0     10201    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2989004  37.32      0.00      0.00      0.00  |__game
 1683601108     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2989004  37.32      0.00      0.00      0.00  |__log_f
 1683601108     0         0     10206    0.00    0.00    0.00    0.00     1     19.00      0.00 3851748 2989004  37.32      0.00      0.00      0.00  |__timer
 1683601108     0         0     10207    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2989004  37.32      0.00      0.00      0.00  |__net
 1683601108     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2989004  37.32      0.00      0.00      0.00  |__connector
 1683601108     0         0     10209   18.00    0.00    0.00   18.00     1      5.00      0.00 3851748 2989004  37.32      0.00      0.00      0.00  |__0-M
 1683601108     0         0     10210   19.00    0.00    0.00   19.00     2      5.00      0.00 3851748 2989004  37.32      0.00      0.00      0.00  |__1-B
 1683601108     0         0     10211   25.00    0.00    0.00   25.00     2      4.00      0.00 3851748 2989004  37.32      0.00      0.00      0.00  |__2-B
 1683601108     0         0     10212   22.00    0.00    0.00   22.00     0      5.00      0.00 3851748 2989004  37.32      0.00      0.00      0.00  |__3-B
 1683601108     0         0     10238    3.00    1.00    0.00    4.00     3      0.00      0.00 3851748 2989004  37.32      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601109     0     10201         0  100.00    0.00    0.00  100.00     1     59.00      0.00 3851748 2988672  37.32      0.00     24.00      0.00  game
 1683601109     0         0     10201    1.00    0.00    0.00    1.00     1      0.00      0.00 3851748 2988672  37.32      0.00      0.00      0.00  |__game
 1683601109     0         0     10205    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988672  37.32      0.00     24.00      0.00  |__log_f
 1683601109     0         0     10206    0.00    0.00    0.00    0.00     0     21.00      0.00 3851748 2988672  37.32      0.00      0.00      0.00  |__timer
 1683601109     0         0     10207    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988672  37.32      0.00      0.00      0.00  |__net
 1683601109     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988672  37.32      0.00      0.00      0.00  |__connector
 1683601109     0         0     10209   29.00    1.00    0.00   30.00     0     20.00      0.00 3851748 2988672  37.32      0.00      0.00      0.00  |__0-M
 1683601109     0         0     10210   24.00    0.00    0.00   24.00     3      5.00      0.00 3851748 2988672  37.32      0.00      0.00      0.00  |__1-B
 1683601109     0         0     10211   22.00    0.00    0.00   22.00     3      5.00      0.00 3851748 2988672  37.32      0.00      0.00      0.00  |__2-B
 1683601109     0         0     10212   19.00    0.00    0.00   19.00     2      5.00      0.00 3851748 2988672  37.32      0.00      0.00      0.00  |__3-B
 1683601109     0         0     10238    4.00    0.00    0.00    4.00     1      3.00      0.00 3851748 2988672  37.32      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601110     0     10201         0   83.00    1.00    0.00   84.00     0     37.00      0.00 3851748 2988532  37.31      0.00      0.00      0.00  game
 1683601110     0         0     10201    1.00    0.00    0.00    1.00     0      0.00      0.00 3851748 2988532  37.31      0.00      0.00      0.00  |__game
 1683601110     0         0     10205    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988532  37.31      0.00      0.00      0.00  |__log_f
 1683601110     0         0     10206    0.00    0.00    0.00    0.00     0     17.00      0.00 3851748 2988532  37.31      0.00      0.00      0.00  |__timer
 1683601110     0         0     10207    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988532  37.31      0.00      0.00      0.00  |__net
 1683601110     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988532  37.31      0.00      0.00      0.00  |__connector
 1683601110     0         0     10209   12.00    0.00    0.00   12.00     0      5.00      0.00 3851748 2988532  37.31      0.00      0.00      0.00  |__0-M
 1683601110     0         0     10210   25.00    1.00    0.00   26.00     3      5.00      0.00 3851748 2988532  37.31      0.00      0.00      0.00  |__1-B
 1683601110     0         0     10211   19.00    0.00    0.00   19.00     3      5.00      0.00 3851748 2988532  37.31      0.00      0.00      0.00  |__2-B
 1683601110     0         0     10212   23.00    0.00    0.00   23.00     2      5.00      0.00 3851748 2988532  37.31      0.00      0.00      0.00  |__3-B
 1683601110     0         0     10238    4.00    0.00    0.00    4.00     1      0.00      0.00 3851748 2988532  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601111     0     10201         0  115.00    0.00    0.00  115.00     0     57.00      0.00 3851748 2988376  37.31      0.00      4.00      0.00  game
 1683601111     0         0     10201    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__game
 1683601111     0         0     10205    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988376  37.31      0.00      4.00      0.00  |__log_f
 1683601111     0         0     10206    0.00    0.00    0.00    0.00     2     19.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__timer
 1683601111     0         0     10207    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__net
 1683601111     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__connector
 1683601111     0         0     10209   32.00    0.00    0.00   32.00     1     19.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__0-M
 1683601111     0         0     10210   27.00    0.00    0.00   27.00     2      5.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__1-B
 1683601111     0         0     10211   24.00    0.00    0.00   24.00     0      5.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__2-B
 1683601111     0         0     10212   26.00    0.00    0.00   26.00     3      5.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__3-B
 1683601111     0         0     10238    4.00    0.00    0.00    4.00     1      4.00      0.00 3851748 2988376  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601112     0     10201         0   93.00    0.00    0.00   93.00     0     51.00      0.00 3851748 2988540  37.31      0.00      4.00      0.00  game
 1683601112     0         0     10201    1.00    1.00    0.00    2.00     0      0.00      0.00 3851748 2988540  37.31      0.00      0.00      0.00  |__game
 1683601112     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988540  37.31      0.00      4.00      0.00  |__log_f
 1683601112     0         0     10206    0.00    0.00    0.00    0.00     0     19.00      0.00 3851748 2988540  37.31      0.00      0.00      0.00  |__timer
 1683601112     0         0     10207    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988540  37.31      0.00      0.00      0.00  |__net
 1683601112     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988540  37.31      0.00      0.00      0.00  |__connector
 1683601112     0         0     10209   17.00    0.00    0.00   17.00     1     15.00      0.00 3851748 2988540  37.31      0.00      0.00      0.00  |__0-M
 1683601112     0         0     10210   19.00    0.00    0.00   19.00     2      5.00      0.00 3851748 2988540  37.31      0.00      0.00      0.00  |__1-B
 1683601112     0         0     10211   29.00    0.00    0.00   29.00     0      5.00      0.00 3851748 2988540  37.31      0.00      0.00      0.00  |__2-B
 1683601112     0         0     10212   24.00    0.00    0.00   24.00     3      5.00      0.00 3851748 2988540  37.31      0.00      0.00      0.00  |__3-B
 1683601112     0         0     10238    4.00    0.00    0.00    4.00     3      2.00      0.00 3851748 2988540  37.31      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601113     0     10201         0   86.00    0.00    0.00   86.00     3     59.00      0.00 3851748 2988644  37.32      0.00      4.00      0.00  game
 1683601113     0         0     10201    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__game
 1683601113     0         0     10205    0.00    1.00    0.00    1.00     2      0.00      0.00 3851748 2988644  37.32      0.00      4.00      0.00  |__log_f
 1683601113     0         0     10206    1.00    0.00    0.00    1.00     0     20.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__timer
 1683601113     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__net
 1683601113     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__connector
 1683601113     0         0     10209   21.00    0.00    0.00   21.00     2     20.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__0-M
 1683601113     0         0     10210   20.00    0.00    0.00   20.00     2      5.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__1-B
 1683601113     0         0     10211   20.00    0.00    0.00   20.00     3      5.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__2-B
 1683601113     0         0     10212   20.00    0.00    0.00   20.00     1      5.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__3-B
 1683601113     0         0     10238    5.00    0.00    0.00    5.00     0      4.00      0.00 3851748 2988644  37.32      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601114     0     10201         0   86.00    1.00    0.00   87.00     1     37.00      0.00 3851748 2988604  37.32      0.00      4.00      0.00  game
 1683601114     0         0     10201    1.00    0.00    0.00    1.00     1      0.00      0.00 3851748 2988604  37.32      0.00      0.00      0.00  |__game
 1683601114     0         0     10205    0.00    0.00    0.00    0.00     1      0.00      0.00 3851748 2988604  37.32      0.00      4.00      0.00  |__log_f
 1683601114     0         0     10206    0.00    0.00    0.00    0.00     0     17.00      0.00 3851748 2988604  37.32      0.00      0.00      0.00  |__timer
 1683601114     0         0     10207    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988604  37.32      0.00      0.00      0.00  |__net
 1683601114     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988604  37.32      0.00      0.00      0.00  |__connector
 1683601114     0         0     10209   14.00    0.00    0.00   14.00     0      5.00      0.00 3851748 2988604  37.32      0.00      0.00      0.00  |__0-M
 1683601114     0         0     10210   25.00    0.00    0.00   25.00     2      5.00      0.00 3851748 2988604  37.32      0.00      0.00      0.00  |__1-B
 1683601114     0         0     10211   19.00    0.00    0.00   19.00     2      5.00      0.00 3851748 2988604  37.32      0.00      0.00      0.00  |__2-B
 1683601114     0         0     10212   23.00    0.00    0.00   23.00     1      5.00      0.00 3851748 2988604  37.32      0.00      0.00      0.00  |__3-B
 1683601114     0         0     10238    4.00    0.00    0.00    4.00     3      0.00      0.00 3851748 2988604  37.32      0.00      0.00      0.00  |__roi

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s  Command
 1683601115     0     10201         0  111.00    0.00    0.00  111.00     1     62.00      0.00 3851748 2988320  37.31      0.00      4.00      0.00  game
 1683601115     0         0     10201    0.00    1.00    0.00    1.00     1      0.00      0.00 3851748 2988320  37.31      0.00      0.00      0.00  |__game
 1683601115     0         0     10205    0.00    0.00    0.00    0.00     3      0.00      0.00 3851748 2988320  37.31      0.00      4.00      0.00  |__log_f
 1683601115     0         0     10206    0.00    0.00    0.00    0.00     3     18.00      0.00 3851748 2988320  37.31      0.00      0.00      0.00  |__timer
 1683601115     0         0     10207    0.00    0.00    0.00    0.00     2      0.00      0.00 3851748 2988320  37.31      0.00      0.00      0.00  |__net
 1683601115     0         0     10208    0.00    0.00    0.00    0.00     0      0.00      0.00 3851748 2988320  37.31      0.00      0.00      0.00  |__connector
